dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_H_total,i_H_active,i_C_inconsistentes,i_k_promedio_activas,p_H_total,p_H_active,p_C_inconsistentes,p_k_promedio_activas,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
FICO.csv,9871,40,6,7404,0.548447,0.547711,0.556718,0.553596,1.1333333333333333,1.1641025641025642,14,17.0,1,1,0,10.0,1.0,1.0,0.0,12.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,13,16,"['ExternalRiskEstimate' 'AverageMInFile' 'NumSatisfactoryTrades'
 'PercentTradesNeverDelq' 'MaxDelq2PublicRecLast12M_1'
 'MaxDelq2PublicRecLast12M_4' 'MaxDelq2PublicRecLast12M_5' 'MaxDelqEver_4'
 'PercentInstallTrades' 'NumInqLast6M' 'NetFractionRevolvingBurden'
 'NumRevolvingTradesWBalance' 'PercentTradesWBalance']","['ExternalRiskEstimate' 'MSinceMostRecentTradeOpen' 'AverageMInFile'
 'NumSatisfactoryTrades' 'MSinceMostRecentDelq'
 'MaxDelq2PublicRecLast12M_3' 'MaxDelqEver_5' 'MaxDelqEver_7'
 'MaxDelqEver_8' 'PercentInstallTrades' 'MSinceMostRecentInqexcl7days'
 'NumInqLast6M' 'NumInqLast6Mexcl7days' 'NetFractionRevolvingBurden'
 'NumInstallTradesWBalance' 'PercentTradesWBalance']","['ExternalRiskEstimate' 'AverageMInFile' 'NumSatisfactoryTrades'
 'PercentTradesNeverDelq' 'MaxDelq2PublicRecLast12M_1'
 'MaxDelq2PublicRecLast12M_4' 'MaxDelq2PublicRecLast12M_5' 'MaxDelqEver_2'
 'MaxDelqEver_4' 'PercentInstallTrades' 'NumInqLast6M'
 'NetFractionRevolvingBurden' 'NumRevolvingTradesWBalance'
 'PercentTradesWBalance']","['ExternalRiskEstimate' 'MSinceMostRecentTradeOpen' 'AverageMInFile'
 'NumSatisfactoryTrades' 'MSinceMostRecentDelq'
 'MaxDelq2PublicRecLast12M_3' 'MaxDelqEver_5' 'MaxDelqEver_7'
 'MaxDelqEver_8' 'NumTotalTrades' 'PercentInstallTrades'
 'MSinceMostRecentInqexcl7days' 'NumInqLast6M' 'NumInqLast6Mexcl7days'
 'NetFractionRevolvingBurden' 'NumInstallTradesWBalance'
 'PercentTradesWBalance']"
Satellite.csv,5100,37,7,8638,0.019643,0.019291,0.025612,0.020837,1.0555555555555556,1.0666666666666667,5,6.0,1,1,0,4.0,1.0,1.0,0.0,4.0,"MLPClassifier(activation='logistic', alpha=1.0000000000000003e-05,
              hidden_layer_sizes=1, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,5,6,['V18' 'V19' 'V25' 'V26' 'V31'],['V1' 'V2' 'V10' 'V18' 'V19' 'V30'],['V18' 'V19' 'V25' 'V26' 'V31'],['V1' 'V2' 'V10' 'V18' 'V19' 'V30']
mc1.csv,9466,39,7,8638,0.026865,0.027607,0.028016,0.027058,4.5473684210526315,3.6315789473684212,22,8.0,3,3,12,16.333333333333332,3.0,3.0,5.0,6.0,"MLPClassifier(activation='logistic', alpha=0.23877105803363755,
              hidden_layer_sizes=3, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.4039927444380111,
              hidden_layer_sizes=3, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,22,8,"['LOC_BLANK' 'CALL_PAIRS' 'LOC_CODE_AND_COMMENT' 'CONDITION_COUNT'
 'CYCLOMATIC_DENSITY' 'DECISION_COUNT' 'DESIGN_COMPLEXITY'
 'DESIGN_DENSITY' 'EDGE_COUNT' 'ESSENTIAL_DENSITY' 'LOC_EXECUTABLE'
 'HALSTEAD_DIFFICULTY' 'HALSTEAD_ERROR_EST' 'HALSTEAD_PROG_TIME'
 'HALSTEAD_VOLUME' 'MODIFIED_CONDITION_COUNT' 'NODE_COUNT' 'NUM_OPERANDS'
 'NUM_UNIQUE_OPERANDS' 'NUMBER_OF_LINES' 'PERCENT_COMMENTS' 'LOC_TOTAL']","['LOC_BLANK' 'BRANCH_COUNT' 'CONDITION_COUNT' 'EDGE_COUNT'
 'HALSTEAD_DIFFICULTY' 'NUMBER_OF_LINES' 'PERCENT_COMMENTS' 'LOC_TOTAL']","['LOC_BLANK' 'CALL_PAIRS' 'LOC_CODE_AND_COMMENT' 'CONDITION_COUNT'
 'CYCLOMATIC_DENSITY' 'DECISION_COUNT' 'DESIGN_COMPLEXITY'
 'DESIGN_DENSITY' 'EDGE_COUNT' 'ESSENTIAL_DENSITY' 'LOC_EXECUTABLE'
 'HALSTEAD_DIFFICULTY' 'HALSTEAD_ERROR_EST' 'HALSTEAD_PROG_TIME'
 'HALSTEAD_VOLUME' 'MODIFIED_CONDITION_COUNT' 'NODE_COUNT' 'NUM_OPERANDS'
 'NUM_UNIQUE_OPERANDS' 'NUMBER_OF_LINES' 'PERCENT_COMMENTS' 'LOC_TOTAL']","['LOC_BLANK' 'BRANCH_COUNT' 'CONDITION_COUNT' 'EDGE_COUNT'
 'HALSTEAD_DIFFICULTY' 'NUMBER_OF_LINES' 'PERCENT_COMMENTS' 'LOC_TOTAL']"
dis.csv,3772,55,7,8638,0.07411,0.08059,0.073931,0.077965,2.4518518518518517,99.9,20,2.0,2,2,4,15.0,5.0,0.0,0.0,0.0,"MLPClassifier(activation='logistic', alpha=1.3140974544116863,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=4846.530993394788,
              hidden_layer_sizes=5, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,20,0,"['age' 'sex_0' 'sex_1' 'on_thyroxine_0' 'sick_0' 'I131_treatment_0'
 'query_hyperthyroid_0' 'lithium_0' 'lithium_1' 'tumor_0' 'TSH'
 'T3_measured_1' 'TT4' 'T4U_measured_0' 'T4U' 'FTI_measured_0'
 'FTI_measured_1' 'FTI' 'referral_source_3' 'referral_source_4']",[],"['age' 'sex_0' 'sex_1' 'on_thyroxine_0' 'sick_0' 'I131_treatment_0'
 'query_hyperthyroid_0' 'lithium_0' 'lithium_1' 'tumor_0' 'TSH'
 'T3_measured_1' 'TT4' 'T4U_measured_0' 'T4U' 'FTI_measured_0'
 'FTI_measured_1' 'FTI' 'referral_source_3' 'referral_source_4']",['sex_0' 'psych_1']
sick.csv,3772,53,7,8638,0.098802,0.055954,0.073939,0.043737,1.0615384615384615,15.984615384615383,8,12.0,1,1,0,6.0,14.0,13.0,11.0,8.846153846153847,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.22677528994239454,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,8,12,"['age' 'sex_F' 'sex_M' 'query_hypothyroid_t' 'psych_t' 'TSH' 'T3'
 'referral_source_other']","['on_thyroxine_t' 'query_hypothyroid_t' 'goitre_f' 'T3_measured_t'
 'T3_measured_f' 'T3' 'TT4' 'FTI_measured_t' 'FTI_measured_f' 'FTI'
 'referral_source_other' 'referral_source_SVHD']","['age' 'sex_F' 'sex_M' 'query_hypothyroid_t' 'psych_t' 'TSH' 'T3'
 'referral_source_other']","['on_thyroxine_t' 'query_hypothyroid_t' 'goitre_f' 'T3_measured_t'
 'T3_measured_f' 'T3' 'TT4' 'FTI_measured_t' 'FTI_measured_f' 'FTI'
 'referral_source_other' 'referral_source_SVHD']"
Satellite.csv,5100,37,8,9872,0.019384,0.019306,0.024283,0.02456,1.1,1.0666666666666667,9,6.0,1,1,0,7.0,1.0,1.0,0.0,4.0,"MLPClassifier(activation='logistic', alpha=0.28861768259104537,
              hidden_layer_sizes=1, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,9,6,['V1' 'V2' 'V16' 'V18' 'V19' 'V22' 'V23' 'V31' 'V34'],['V1' 'V2' 'V12' 'V18' 'V19' 'V34'],['V1' 'V2' 'V16' 'V18' 'V19' 'V22' 'V23' 'V31' 'V34'],['V1' 'V2' 'V12' 'V18' 'V19' 'V34']
spambase.csv,4601,58,5,6170,0.17459,0.177224,0.206873,0.206919,2.491228070175439,2.5894736842105264,23,24.0,2,2,3,17.0,2.0,2.0,7.0,18.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,23,24,"['word_freq_address' 'word_freq_3d' 'word_freq_our' 'word_freq_over'
 'word_freq_remove' 'word_freq_free' 'word_freq_business' 'word_freq_your'
 'word_freq_money' 'word_freq_hp' 'word_freq_hpl' 'word_freq_george'
 'word_freq_415' 'word_freq_meeting' 'word_freq_project' 'word_freq_re'
 'word_freq_edu' 'word_freq_conference' 'char_freq_%3B' 'char_freq_%21'
 'char_freq_%24' 'capital_run_length_average' 'capital_run_length_longest']","['word_freq_address' 'word_freq_all' 'word_freq_3d' 'word_freq_our'
 'word_freq_remove' 'word_freq_internet' 'word_freq_receive'
 'word_freq_will' 'word_freq_you' 'word_freq_credit' 'word_freq_000'
 'word_freq_hp' 'word_freq_hpl' 'word_freq_george' 'word_freq_650'
 'word_freq_85' 'word_freq_1999' 'word_freq_meeting' 'word_freq_re'
 'word_freq_edu' 'char_freq_%21' 'char_freq_%24'
 'capital_run_length_average' 'capital_run_length_total']","['word_freq_address' 'word_freq_3d' 'word_freq_our' 'word_freq_over'
 'word_freq_remove' 'word_freq_free' 'word_freq_business' 'word_freq_your'
 'word_freq_money' 'word_freq_hp' 'word_freq_hpl' 'word_freq_george'
 'word_freq_415' 'word_freq_meeting' 'word_freq_project' 'word_freq_re'
 'word_freq_edu' 'word_freq_conference' 'char_freq_%3B' 'char_freq_%21'
 'char_freq_%24' 'capital_run_length_average' 'capital_run_length_longest']","['word_freq_address' 'word_freq_all' 'word_freq_3d' 'word_freq_our'
 'word_freq_remove' 'word_freq_internet' 'word_freq_receive'
 'word_freq_will' 'word_freq_you' 'word_freq_credit' 'word_freq_000'
 'word_freq_hp' 'word_freq_hpl' 'word_freq_george' 'word_freq_650'
 'word_freq_85' 'word_freq_1999' 'word_freq_meeting' 'word_freq_re'
 'word_freq_edu' 'char_freq_%21' 'char_freq_%24'
 'capital_run_length_average' 'capital_run_length_total']"
mc1.csv,9466,39,8,9872,0.027448,0.025076,0.031281,0.029426,1.0947368421052632,2.3157894736842106,9,8.0,1,1,0,7.0,2.0,2.0,4.0,5.5,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.32006691817661126,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,9,8,"['CALL_PAIRS' 'DESIGN_COMPLEXITY' 'DESIGN_DENSITY' 'ESSENTIAL_DENSITY'
 'LOC_EXECUTABLE' 'GLOBAL_DATA_DENSITY' 'MAINTENANCE_SEVERITY'
 'NORMALIZED_CYLOMATIC_COMPLEXITY' 'PERCENT_COMMENTS']","['LOC_BLANK' 'BRANCH_COUNT' 'CONDITION_COUNT' 'CYCLOMATIC_DENSITY'
 'ESSENTIAL_DENSITY' 'NORMALIZED_CYLOMATIC_COMPLEXITY' 'PERCENT_COMMENTS'
 'LOC_TOTAL']","['CALL_PAIRS' 'DESIGN_COMPLEXITY' 'DESIGN_DENSITY' 'ESSENTIAL_DENSITY'
 'LOC_EXECUTABLE' 'GLOBAL_DATA_DENSITY' 'MAINTENANCE_SEVERITY'
 'NORMALIZED_CYLOMATIC_COMPLEXITY' 'PERCENT_COMMENTS']","['LOC_BLANK' 'BRANCH_COUNT' 'CONDITION_COUNT' 'CYCLOMATIC_DENSITY'
 'ESSENTIAL_DENSITY' 'NORMALIZED_CYLOMATIC_COMPLEXITY' 'PERCENT_COMMENTS'
 'LOC_TOTAL']"
FICO.csv,9871,40,7,8638,0.547176,0.541908,0.549519,0.556512,1.1846153846153846,6.923076923076923,18,6.0,1,1,0,13.0,6.0,6.0,6.0,4.5,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.9244648247575613,
              hidden_layer_sizes=6, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,18,6,"['ExternalRiskEstimate' 'MSinceOldestTradeOpen'
 'MSinceMostRecentTradeOpen' 'AverageMInFile' 'NumSatisfactoryTrades'
 'NumTrades90Ever2DerogPubRec' 'PercentTradesNeverDelq'
 'MSinceMostRecentDelq' 'MaxDelq2PublicRecLast12M_0' 'MaxDelqEver_8'
 'PercentInstallTrades' 'MSinceMostRecentInqexcl7days' 'NumInqLast6M'
 'NumInqLast6Mexcl7days' 'NetFractionRevolvingBurden'
 'NetFractionInstallBurden' 'NumRevolvingTradesWBalance'
 'NumInstallTradesWBalance']","['ExternalRiskEstimate' 'MSinceOldestTradeOpen' 'AverageMInFile'
 'NumSatisfactoryTrades' 'MSinceMostRecentInqexcl7days'
 'NumRevolvingTradesWBalance']","['ExternalRiskEstimate' 'MSinceOldestTradeOpen'
 'MSinceMostRecentTradeOpen' 'AverageMInFile' 'NumSatisfactoryTrades'
 'NumTrades90Ever2DerogPubRec' 'PercentTradesNeverDelq'
 'MSinceMostRecentDelq' 'MaxDelq2PublicRecLast12M_0' 'MaxDelqEver_8'
 'PercentInstallTrades' 'MSinceMostRecentInqexcl7days' 'NumInqLast6M'
 'NumInqLast6Mexcl7days' 'NetFractionRevolvingBurden'
 'NetFractionInstallBurden' 'NumRevolvingTradesWBalance'
 'NumInstallTradesWBalance']","['ExternalRiskEstimate' 'MSinceOldestTradeOpen' 'AverageMInFile'
 'NumSatisfactoryTrades' 'MSinceMostRecentInqexcl7days'
 'NumRevolvingTradesWBalance']"
dis.csv,3772,55,8,9872,0.054344,0.077359,0.040234,0.069994,2.4666666666666663,1.0148148148148148,20,2.0,2,2,4,14.5,1.0,1.0,0.0,1.0,"MLPClassifier(activation='logistic', alpha=0.1384775827879968,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,20,2,"['age' 'on_thyroxine_0' 'query_on_thyroxine_1'
 'on_antithyroid_medication_0' 'pregnant_0' 'thyroid_surgery_0'
 'thyroid_surgery_1' 'lithium_0' 'goitre_0' 'tumor_0' 'tumor_1'
 'hypopituitary_1' 'TSH_measured_0' 'TT4_measured_1' 'FTI_measured_0'
 'FTI_measured_1' 'FTI' 'TBG_measured_0' 'TBG_0' 'referral_source_4']",['tumor_0' 'TT4'],"['age' 'on_thyroxine_0' 'query_on_thyroxine_1'
 'on_antithyroid_medication_0' 'pregnant_0' 'thyroid_surgery_0'
 'thyroid_surgery_1' 'lithium_0' 'goitre_0' 'tumor_0' 'tumor_1'
 'hypopituitary_1' 'TSH_measured_0' 'TT4_measured_1' 'FTI_measured_0'
 'FTI_measured_1' 'FTI' 'TBG_measured_0' 'TBG_0' 'referral_source_4']",['tumor_0' 'TT4']
spambase.csv,4601,58,6,7404,0.179616,0.170274,0.195145,0.185437,2.407017543859649,13.894736842105264,20,24.0,2,2,1,15.0,10.0,10.0,20.0,18.0,"MLPClassifier(activation='logistic', alpha=0.0011365960204712132,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.6970152147433282,
              hidden_layer_sizes=10, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,20,24,"['word_freq_make' 'word_freq_3d' 'word_freq_our' 'word_freq_over'
 'word_freq_remove' 'word_freq_free' 'word_freq_money' 'word_freq_hp'
 'word_freq_george' 'word_freq_telnet' 'word_freq_pm' 'word_freq_cs'
 'word_freq_meeting' 'word_freq_edu' 'word_freq_conference'
 'char_freq_%3B' 'char_freq_%21' 'char_freq_%24'
 'capital_run_length_average' 'capital_run_length_longest']","['word_freq_make' 'word_freq_our' 'word_freq_over' 'word_freq_remove'
 'word_freq_free' 'word_freq_business' 'word_freq_your' 'word_freq_font'
 'word_freq_money' 'word_freq_hp' 'word_freq_george' 'word_freq_650'
 'word_freq_lab' 'word_freq_415' 'word_freq_technology'
 'word_freq_meeting' 'word_freq_project' 'word_freq_re' 'word_freq_edu'
 'char_freq_%21' 'char_freq_%24' 'char_freq_%23'
 'capital_run_length_longest' 'capital_run_length_total']","['word_freq_make' 'word_freq_3d' 'word_freq_our' 'word_freq_over'
 'word_freq_remove' 'word_freq_free' 'word_freq_money' 'word_freq_hp'
 'word_freq_george' 'word_freq_telnet' 'word_freq_pm' 'word_freq_cs'
 'word_freq_meeting' 'word_freq_edu' 'word_freq_conference'
 'char_freq_%3B' 'char_freq_%21' 'char_freq_%24'
 'capital_run_length_average' 'capital_run_length_longest']","['word_freq_make' 'word_freq_our' 'word_freq_over' 'word_freq_remove'
 'word_freq_free' 'word_freq_business' 'word_freq_your' 'word_freq_font'
 'word_freq_money' 'word_freq_hp' 'word_freq_george' 'word_freq_650'
 'word_freq_lab' 'word_freq_415' 'word_freq_technology'
 'word_freq_meeting' 'word_freq_project' 'word_freq_re' 'word_freq_edu'
 'char_freq_%21' 'char_freq_%24' 'char_freq_%23'
 'capital_run_length_longest' 'capital_run_length_total']"
Satellite.csv,5100,37,9,11106,0.018055,0.018932,0.027907,0.023761,1.0555555555555556,14.37222222222222,5,8.0,1,1,0,4.0,13.0,13.0,1.0,6.0,"MLPClassifier(activation='logistic', alpha=0.008725850926419296,
              hidden_layer_sizes=1, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.672164406929788,
              hidden_layer_sizes=13, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,5,8,['V1' 'V2' 'V18' 'V19' 'V34'],['V1' 'V2' 'V14' 'V16' 'V18' 'V19' 'V26' 'V33'],['V1' 'V2' 'V18' 'V19' 'V34'],['V1' 'V2' 'V14' 'V16' 'V18' 'V19' 'V26' 'V33']
sick.csv,3772,53,8,9872,0.053064,0.053698,0.057601,0.067364,12.961538461538462,13.53076923076923,18,12.0,10,10,13,12.0,11.0,11.0,10.0,8.909090909090908,"MLPClassifier(activation='logistic', alpha=0.28888499515146226,
              hidden_layer_sizes=10, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.3388747641335182,
              hidden_layer_sizes=11, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,16,12,"['on_thyroxine_t' 'sick_f' 'thyroid_surgery_f' 'I131_treatment_f'
 'I131_treatment_t' 'tumor_f' 'psych_f' 'T3_measured_t' 'T3_measured_f'
 'T3' 'TT4_measured_t' 'TT4_measured_f' 'TT4' 'T4U' 'FTI_measured_f'
 'referral_source_other']","['age' 'on_thyroxine_t' 'pregnant_t' 'tumor_f' 'psych_f' 'T3_measured_f'
 'T3' 'TT4_measured_t' 'TT4' 'T4U' 'FTI' 'referral_source_other']","['on_thyroxine_t' 'sick_f' 'thyroid_surgery_f' 'I131_treatment_f'
 'I131_treatment_t' 'tumor_f' 'hypopituitary_f' 'psych_f' 'T3_measured_t'
 'T3_measured_f' 'T3' 'TT4_measured_t' 'TT4_measured_f' 'TT4' 'T4U'
 'FTI_measured_f' 'TBG_measured_f' 'referral_source_other']","['age' 'on_thyroxine_t' 'pregnant_t' 'tumor_f' 'psych_f' 'T3_measured_f'
 'T3' 'TT4_measured_t' 'TT4' 'T4U' 'FTI' 'referral_source_other']"
spambase.csv,4601,58,7,8638,0.17256,0.191275,0.187266,0.203502,6.301754385964912,2.414035087719298,40,19.0,4,4,17,30.0,2.0,2.0,2.0,14.0,"MLPClassifier(activation='logistic', alpha=1.3502046195959236,
              hidden_layer_sizes=4, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,40,19,"['word_freq_make' 'word_freq_address' 'word_freq_all' 'word_freq_3d'
 'word_freq_our' 'word_freq_remove' 'word_freq_internet' 'word_freq_order'
 'word_freq_receive' 'word_freq_will' 'word_freq_people'
 'word_freq_report' 'word_freq_free' 'word_freq_email' 'word_freq_you'
 'word_freq_credit' 'word_freq_your' 'word_freq_000' 'word_freq_money'
 'word_freq_hp' 'word_freq_hpl' 'word_freq_george' 'word_freq_650'
 'word_freq_lab' 'word_freq_telnet' 'word_freq_857' 'word_freq_data'
 'word_freq_85' 'word_freq_cs' 'word_freq_meeting' 'word_freq_re'
 'word_freq_edu' 'word_freq_conference' 'char_freq_%3B' 'char_freq_%21'
 'char_freq_%24' 'char_freq_%23' 'capital_run_length_average'
 'capital_run_length_longest' 'capital_run_length_total']","['word_freq_remove' 'word_freq_internet' 'word_freq_receive'
 'word_freq_people' 'word_freq_free' 'word_freq_000' 'word_freq_hp'
 'word_freq_george' 'word_freq_650' 'word_freq_data' 'word_freq_85'
 'word_freq_meeting' 'word_freq_project' 'word_freq_re' 'word_freq_edu'
 'char_freq_%21' 'char_freq_%24' 'capital_run_length_longest'
 'capital_run_length_total']","['word_freq_make' 'word_freq_address' 'word_freq_all' 'word_freq_3d'
 'word_freq_our' 'word_freq_remove' 'word_freq_internet' 'word_freq_order'
 'word_freq_receive' 'word_freq_will' 'word_freq_people'
 'word_freq_report' 'word_freq_free' 'word_freq_email' 'word_freq_you'
 'word_freq_credit' 'word_freq_your' 'word_freq_000' 'word_freq_money'
 'word_freq_hp' 'word_freq_hpl' 'word_freq_george' 'word_freq_650'
 'word_freq_lab' 'word_freq_telnet' 'word_freq_857' 'word_freq_data'
 'word_freq_85' 'word_freq_cs' 'word_freq_meeting' 'word_freq_re'
 'word_freq_edu' 'word_freq_conference' 'char_freq_%3B' 'char_freq_%21'
 'char_freq_%24' 'char_freq_%23' 'capital_run_length_average'
 'capital_run_length_longest' 'capital_run_length_total']","['word_freq_remove' 'word_freq_internet' 'word_freq_receive'
 'word_freq_people' 'word_freq_free' 'word_freq_000' 'word_freq_hp'
 'word_freq_george' 'word_freq_650' 'word_freq_data' 'word_freq_85'
 'word_freq_meeting' 'word_freq_project' 'word_freq_re' 'word_freq_edu'
 'char_freq_%21' 'char_freq_%24' 'capital_run_length_longest'
 'capital_run_length_total']"
mc1.csv,9466,39,9,11106,0.026928,0.027484,0.028564,0.030103,9.536842105263158,3.4263157894736844,23,6.0,6,6,20,17.166666666666668,3.0,3.0,3.0,4.333333333333333,"MLPClassifier(activation='logistic', alpha=0.49838295326912885,
              hidden_layer_sizes=6, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.4904021948558806,
              hidden_layer_sizes=3, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,23,6,"['LOC_BLANK' 'LOC_CODE_AND_COMMENT' 'CONDITION_COUNT'
 'CYCLOMATIC_COMPLEXITY' 'CYCLOMATIC_DENSITY' 'DECISION_COUNT'
 'DESIGN_DENSITY' 'EDGE_COUNT' 'ESSENTIAL_COMPLEXITY' 'ESSENTIAL_DENSITY'
 'PARAMETER_COUNT' 'GLOBAL_DATA_COMPLEXITY' 'GLOBAL_DATA_DENSITY'
 'HALSTEAD_CONTENT' 'HALSTEAD_DIFFICULTY' 'HALSTEAD_EFFORT'
 'HALSTEAD_LEVEL' 'NORMALIZED_CYLOMATIC_COMPLEXITY' 'NUM_OPERANDS'
 'NUM_OPERATORS' 'NUM_UNIQUE_OPERATORS' 'NUMBER_OF_LINES'
 'PERCENT_COMMENTS']","['LOC_BLANK' 'CYCLOMATIC_DENSITY' 'DECISION_COUNT' 'EDGE_COUNT'
 'ESSENTIAL_COMPLEXITY' 'ESSENTIAL_DENSITY']","['LOC_BLANK' 'LOC_CODE_AND_COMMENT' 'CONDITION_COUNT'
 'CYCLOMATIC_COMPLEXITY' 'CYCLOMATIC_DENSITY' 'DECISION_COUNT'
 'DESIGN_DENSITY' 'EDGE_COUNT' 'ESSENTIAL_COMPLEXITY' 'ESSENTIAL_DENSITY'
 'PARAMETER_COUNT' 'GLOBAL_DATA_COMPLEXITY' 'GLOBAL_DATA_DENSITY'
 'HALSTEAD_CONTENT' 'HALSTEAD_DIFFICULTY' 'HALSTEAD_EFFORT'
 'HALSTEAD_LEVEL' 'NORMALIZED_CYLOMATIC_COMPLEXITY' 'NUM_OPERANDS'
 'NUM_OPERATORS' 'NUM_UNIQUE_OPERATORS' 'NUMBER_OF_LINES'
 'PERCENT_COMMENTS']","['LOC_BLANK' 'CYCLOMATIC_DENSITY' 'DECISION_COUNT' 'EDGE_COUNT'
 'ESSENTIAL_COMPLEXITY' 'ESSENTIAL_DENSITY']"
