dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_H_total,i_H_active,i_C_inconsistentes,i_k_promedio_activas,p_H_total,p_H_active,p_C_inconsistentes,p_k_promedio_activas,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
kc1.csv,2109,22,6,7404,0.346557,0.348363,0.356329,0.363819,1.1333333333333333,2.2857142857142856,7,3.0,1,1,0,5.0,2,2,1,2.0,"MLPClassifier(activation='logistic', alpha=0.00020106192689238909,
              hidden_layer_sizes=1, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1.0000000000000003e-05,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,7,3,['loc' 'v(g)' 'd' 'i' 'locCodeAndComment' 'total_Op' 'total_Opnd'],['loc' 'total_Op' 'total_Opnd'],['loc' 'v(g)' 'd' 'i' 'locCodeAndComment' 'total_Op' 'total_Opnd'],['loc' 'total_Op' 'total_Opnd']
ringnorm.csv,7400,21,4,4936,0.148144,0.21264,0.157084,0.197488,27.73,16.48,17,10.0,15,15,17,12.666666666666666,12,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1.2846883543286196,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=12,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,17,10,"['V1' 'V2' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V18' 'V19' 'V20']",['V1' 'V2' 'V3' 'V4' 'V7' 'V12' 'V13' 'V15' 'V18' 'V19'],"['V1' 'V2' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V18' 'V19' 'V20']",['V1' 'V2' 'V3' 'V4' 'V7' 'V12' 'V13' 'V15' 'V18' 'V19']
Contaminant.csv,2400,31,6,7404,0.163877,0.23498,0.150144,0.254149,24.906666666666666,2.7466666666666666,24,16.0,14,14,23,17.928571428571427,2,2,4,12.0,"MLPClassifier(activation='logistic', alpha=0.4343550119008667,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,24,16,"['s12' 's13' 's14' 's15' 's21' 's23' 's24' 's31' 's34' 's35' 's36' 's41'
 's42' 's45' 's46' 's51' 's52' 's54' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's23' 's31' 's32' 's35' 's42' 's43' 's45' 's51'
 's56' 's61' 's63' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's24' 's31' 's34' 's35' 's36' 's41'
 's42' 's45' 's46' 's51' 's52' 's54' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's23' 's31' 's32' 's35' 's42' 's43' 's45' 's51'
 's56' 's61' 's63' 's65']"
churn.csv,5000,34,6,7404,0.188606,0.153831,0.193407,0.169063,2.9454545454545453,19.078787878787878,18,12.0,2,2,11,13.5,14,14,11,8.928571428571429,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.9781037781490012,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,18,12,"['state' 'area_code_415' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'number_vmail_messages' 'total_day_minutes'
 'total_eve_charge' 'total_night_minutes' 'total_intl_minutes'
 'total_intl_charge' 'number_customer_service_calls_2'
 'number_customer_service_calls_3' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_0' 'number_vmail_messages'
 'total_day_charge' 'total_eve_minutes' 'total_night_charge'
 'total_intl_calls' 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_9']","['state' 'area_code_415' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'number_vmail_messages' 'total_day_minutes'
 'total_eve_charge' 'total_night_minutes' 'total_intl_minutes'
 'total_intl_charge' 'number_customer_service_calls_2'
 'number_customer_service_calls_3' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_0' 'number_vmail_messages'
 'total_day_charge' 'total_eve_minutes' 'total_night_charge'
 'total_intl_calls' 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_9']"
kc1.csv,2109,22,7,8638,0.33516,0.342061,0.372098,0.374734,1.1523809523809523,2.4190476190476193,8,5.0,1,1,0,6.0,2,2,2,3.5,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,8,5,['loc' 'ev(g)' 'd' 'i' 'b' 'lOCode' 'locCodeAndComment' 'total_Op'],['loc' 't' 'lOBlank' 'total_Op' 'total_Opnd'],['loc' 'ev(g)' 'd' 'i' 'b' 'lOCode' 'locCodeAndComment' 'total_Op'],['loc' 't' 'lOBlank' 'total_Op' 'total_Opnd']
ringnorm.csv,7400,21,5,6170,0.148611,0.215437,0.148416,0.209618,27.75,16.5,17,10.0,15,15,17,12.733333333333333,11,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1.1867555077688117,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,17,10,"['V1' 'V3' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']",['V1' 'V2' 'V5' 'V6' 'V7' 'V8' 'V9' 'V13' 'V15' 'V18'],"['V1' 'V3' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']",['V1' 'V2' 'V5' 'V6' 'V7' 'V8' 'V9' 'V13' 'V15' 'V18']
churn.csv,5000,34,7,8638,0.18652,0.193147,0.203337,0.199198,2.981818181818182,4.2,18,15.0,2,2,11,13.5,3,3,10,11.333333333333334,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=3,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,18,15,"['account_length' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_1' 'total_day_calls'
 'total_day_charge' 'total_eve_charge' 'total_night_minutes'
 'total_night_charge' 'total_intl_minutes' 'total_intl_calls'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['state' 'account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'total_day_calls' 'total_day_charge'
 'total_eve_charge' 'total_night_charge' 'total_intl_charge'
 'number_customer_service_calls_3' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_9']","['account_length' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_1' 'total_day_calls'
 'total_day_charge' 'total_eve_charge' 'total_night_minutes'
 'total_night_charge' 'total_intl_minutes' 'total_intl_calls'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['state' 'account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'total_day_calls' 'total_day_charge'
 'total_eve_charge' 'total_night_charge' 'total_intl_charge'
 'number_customer_service_calls_3' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_9']"
ringnorm.csv,7400,21,7,8638,0.145439,0.151691,0.151793,0.152864,27.75,27.73,17,17.0,15,15,17,12.733333333333333,15,15,17,12.666666666666666,"MLPClassifier(activation='logistic', alpha=1.36198264138955,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1.4183348826396522,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,17,17,"['V1' 'V2' 'V3' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']","['V1' 'V2' 'V3' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V16'
 'V17' 'V18' 'V19' 'V20']","['V1' 'V2' 'V3' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']","['V1' 'V2' 'V3' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V16'
 'V17' 'V18' 'V19' 'V20']"
Contaminant.csv,2400,31,7,8638,0.165149,0.16653,0.150582,0.166436,19.94666666666667,22.26,25,22.0,11,11,24,18.727272727272727,13,13,19,16.46153846153846,"MLPClassifier(activation='logistic', alpha=0.3932804705650149,
              hidden_layer_sizes=11, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.41124227715081774,
              hidden_layer_sizes=13, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,25,22,"['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's25' 's31' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's62' 's63' 's64'
 's65']","['s12' 's13' 's15' 's16' 's21' 's23' 's25' 's31' 's34' 's35' 's36' 's41'
 's42' 's45' 's51' 's54' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's25' 's31' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's62' 's63' 's64'
 's65']","['s12' 's13' 's15' 's16' 's21' 's23' 's25' 's31' 's34' 's35' 's36' 's41'
 's42' 's45' 's51' 's54' 's56' 's61' 's62' 's63' 's64' 's65']"
kc1.csv,2109,22,8,9872,0.347503,0.348146,0.349327,0.345552,1.1333333333333333,17.714285714285715,7,8.0,1,1,0,5.0,14,14,3,5.928571428571429,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1.9587598116855873,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,7,8,['v(g)' 'n' 'd' 't' 'lOComment' 'locCodeAndComment' 'uniq_Opnd'],"['loc' 'v(g)' 'd' 'i' 'lOComment' 'locCodeAndComment' 'uniq_Opnd'
 'branchCount']",['v(g)' 'n' 'd' 't' 'lOComment' 'locCodeAndComment' 'uniq_Opnd'],"['loc' 'v(g)' 'd' 'i' 'lOComment' 'locCodeAndComment' 'uniq_Opnd'
 'branchCount']"
churn.csv,5000,34,8,9872,0.195898,0.194995,0.192023,0.233227,2.909090909090909,4.206060606060606,18,14.0,2,2,11,13.5,3,3,12,10.333333333333334,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=3,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,18,14,"['state' 'area_code_408' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_1' 'number_vmail_messages'
 'total_day_minutes' 'total_eve_charge' 'total_night_minutes'
 'total_intl_minutes' 'number_customer_service_calls_1'
 'number_customer_service_calls_3' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['state' 'account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'total_day_charge' 'total_eve_charge'
 'total_night_charge' 'total_intl_charge'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_9']","['state' 'area_code_408' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_1' 'number_vmail_messages'
 'total_day_minutes' 'total_eve_charge' 'total_night_minutes'
 'total_intl_minutes' 'number_customer_service_calls_1'
 'number_customer_service_calls_3' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['state' 'account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'total_day_charge' 'total_eve_charge'
 'total_night_charge' 'total_intl_charge'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_9']"
ringnorm.csv,7400,21,6,7404,0.215485,0.21566,0.191615,0.215392,16.5,16.48,10,10.0,11,11,10,7.454545454545454,11,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,10,10,['V1' 'V2' 'V3' 'V7' 'V12' 'V13' 'V15' 'V17' 'V18' 'V19'],['V1' 'V2' 'V3' 'V4' 'V6' 'V8' 'V12' 'V13' 'V17' 'V18'],['V1' 'V2' 'V3' 'V7' 'V12' 'V13' 'V15' 'V17' 'V18' 'V19'],['V1' 'V2' 'V3' 'V4' 'V6' 'V8' 'V12' 'V13' 'V17' 'V18']
kc1.csv,2109,22,9,11106,0.344793,0.347216,0.363025,0.368899,99.9,99.9,7,7.0,1,0,0,0.0,1,0,0,0.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,7,7,['v(g)' 'ev(g)' 'd' 'i' 'b' 'locCodeAndComment' 'total_Op'],['v(g)' 'ev(g)' 'd' 'i' 't' 'lOComment' 'locCodeAndComment'],['v(g)' 'ev(g)' 'd' 'i' 'b' 'locCodeAndComment' 'total_Op'],['v(g)' 'ev(g)' 'd' 'i' 't' 'lOComment' 'locCodeAndComment']
Contaminant.csv,2400,31,8,9872,0.234499,0.165558,0.273004,0.17263,2.7333333333333334,23.04,17,20.0,2,2,4,12.5,14,14,18,14.928571428571429,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.44013225171617043,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,17,20,"['s12' 's13' 's14' 's15' 's21' 's23' 's32' 's35' 's42' 's43' 's45' 's51'
 's56' 's61' 's62' 's63' 's65']","['s12' 's13' 's15' 's21' 's23' 's24' 's31' 's34' 's35' 's36' 's41' 's42'
 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's32' 's35' 's42' 's43' 's45' 's51'
 's56' 's61' 's62' 's63' 's65']","['s12' 's13' 's15' 's21' 's23' 's24' 's31' 's34' 's35' 's36' 's41' 's42'
 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's65']"
churn.csv,5000,34,9,11106,0.214949,0.202679,0.210835,0.177006,4.345454545454545,3.9454545454545453,16,11.0,3,3,10,12.0,3,3,7,8.333333333333334,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=3,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=3,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,16,11,"['state' 'account_length' 'international_plan_0' 'voice_mail_plan_0'
 'total_day_minutes' 'total_day_charge' 'total_eve_minutes'
 'total_eve_calls' 'total_night_charge' 'total_intl_calls'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_1' 'total_day_charge'
 'total_eve_charge' 'total_night_minutes' 'total_intl_minutes'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_9']","['state' 'account_length' 'international_plan_0' 'voice_mail_plan_0'
 'total_day_minutes' 'total_day_charge' 'total_eve_minutes'
 'total_eve_calls' 'total_night_charge' 'total_intl_calls'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_1' 'total_day_charge'
 'total_eve_charge' 'total_night_minutes' 'total_intl_minutes'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_9']"
Contaminant.csv,2400,31,9,11106,0.247292,0.153668,0.277869,0.185482,2.8933333333333335,23.333333333333332,17,20.0,2,2,8,12.5,14,14,19,15.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.42881441298230166,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,17,20,"['s12' 's14' 's15' 's21' 's31' 's32' 's34' 's35' 's42' 's45' 's46' 's51'
 's56' 's61' 's62' 's64' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's31' 's35' 's36' 's41' 's42' 's45'
 's46' 's51' 's53' 's54' 's56' 's61' 's64' 's65']","['s12' 's14' 's15' 's21' 's31' 's32' 's34' 's35' 's42' 's45' 's46' 's51'
 's56' 's61' 's62' 's64' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's31' 's35' 's36' 's41' 's42' 's45'
 's46' 's51' 's53' 's54' 's56' 's61' 's64' 's65']"
ringnorm.csv,7400,21,8,9872,0.144379,0.210798,0.15576,0.223647,27.0,18.0,16,10.0,15,15,16,12.0,12,12,10,7.5,"MLPClassifier(activation='logistic', alpha=1.173715461430745,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=12,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,16,10,"['V1' 'V2' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V15' 'V17'
 'V18' 'V19' 'V20']",['V1' 'V2' 'V5' 'V6' 'V7' 'V9' 'V10' 'V13' 'V18' 'V19'],"['V1' 'V2' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V15' 'V17'
 'V18' 'V19' 'V20']",['V1' 'V2' 'V5' 'V6' 'V7' 'V9' 'V10' 'V13' 'V18' 'V19']
kc1.csv,2109,22,10,12340,0.346738,0.344902,0.357547,0.354574,1.1142857142857143,1.1714285714285715,6,9.0,1,1,0,4.0,1,1,0,7.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,6,9,['ev(g)' 'n' 'd' 'b' 'locCodeAndComment' 'uniq_Opnd'],"['ev(g)' 'd' 'i' 'b' 'lOCode' 'lOComment' 'locCodeAndComment' 'total_Op'
 'branchCount']",['ev(g)' 'n' 'd' 'b' 'locCodeAndComment' 'uniq_Opnd'],"['ev(g)' 'd' 'i' 'b' 'lOCode' 'lOComment' 'locCodeAndComment' 'total_Op'
 'branchCount']"
churn.csv,5000,34,10,12340,0.14679,0.144989,0.151592,0.14684,11.151515151515152,19.24848484848485,13,13.0,8,8,13,9.75,14,14,12,9.714285714285714,"MLPClassifier(activation='logistic', alpha=0.5197521289629061,
              hidden_layer_sizes=8, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.729097137552619,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,13,13,"['international_plan_0' 'voice_mail_plan_1' 'total_day_minutes'
 'total_day_charge' 'total_eve_minutes' 'total_eve_charge'
 'total_night_minutes' 'total_intl_minutes' 'total_intl_calls'
 'number_customer_service_calls_0' 'number_customer_service_calls_1'
 'number_customer_service_calls_2' 'number_customer_service_calls_3']","['international_plan_1' 'voice_mail_plan_0' 'total_day_minutes'
 'total_day_charge' 'total_eve_minutes' 'total_night_minutes'
 'total_intl_minutes' 'total_intl_calls' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['international_plan_0' 'voice_mail_plan_1' 'total_day_minutes'
 'total_day_charge' 'total_eve_minutes' 'total_eve_charge'
 'total_night_minutes' 'total_intl_minutes' 'total_intl_calls'
 'number_customer_service_calls_0' 'number_customer_service_calls_1'
 'number_customer_service_calls_2' 'number_customer_service_calls_3']","['international_plan_1' 'voice_mail_plan_0' 'total_day_minutes'
 'total_day_charge' 'total_eve_minutes' 'total_night_minutes'
 'total_intl_minutes' 'total_intl_calls' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']"
Contaminant.csv,2400,31,10,12340,0.186505,0.163773,0.174807,0.144845,11.993333333333334,24.92,22,24.0,7,7,19,16.428571428571427,14,14,23,18.0,"MLPClassifier(activation='logistic', alpha=0.4877587091439558,
              hidden_layer_sizes=7, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.44318807362312507,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,22,24,"['s12' 's13' 's14' 's15' 's21' 's23' 's24' 's25' 's35' 's36' 's41' 's42'
 's43' 's45' 's51' 's53' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's25' 's31' 's34' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's53' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's24' 's25' 's35' 's36' 's41' 's42'
 's43' 's45' 's51' 's53' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's25' 's31' 's34' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's53' 's56' 's61' 's62' 's63' 's64' 's65']"
kc1.csv,2109,22,11,13574,0.348106,0.348266,0.358759,0.355217,1.1904761904761905,1.1333333333333333,10,7.0,1,1,0,7.0,1,1,0,5.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,10,7,"['loc' 'v(g)' 'iv(g)' 'v' 'l' 'd' 'b' 'lOBlank' 'locCodeAndComment'
 'uniq_Opnd']",['loc' 'v(g)' 'iv(g)' 'd' 'i' 'lOCode' 'locCodeAndComment'],"['loc' 'v(g)' 'iv(g)' 'v' 'l' 'd' 'b' 'lOBlank' 'locCodeAndComment'
 'uniq_Opnd']",['loc' 'v(g)' 'iv(g)' 'd' 'i' 'lOCode' 'locCodeAndComment']
Contaminant.csv,2400,31,11,13574,0.243605,0.263828,0.234464,0.265292,2.9466666666666668,2.8933333333333335,19,17.0,2,2,8,14.0,2,2,6,12.5,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,19,17,"['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's31' 's34' 's35' 's43' 's46'
 's51' 's52' 's53' 's56' 's61' 's63' 's65']","['s12' 's13' 's14' 's15' 's23' 's24' 's31' 's32' 's43' 's45' 's51' 's52'
 's54' 's56' 's61' 's62' 's63']","['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's31' 's34' 's35' 's43' 's46'
 's51' 's52' 's53' 's56' 's61' 's63' 's65']","['s12' 's13' 's14' 's15' 's23' 's24' 's31' 's32' 's43' 's45' 's51' 's52'
 's54' 's56' 's61' 's62' 's63']"
ringnorm.csv,7400,21,9,11106,0.212286,0.220331,0.240683,0.224865,16.5,16.5,10,10.0,11,11,10,7.454545454545454,11,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,10,10,['V2' 'V4' 'V5' 'V6' 'V8' 'V9' 'V13' 'V17' 'V18' 'V19'],['V1' 'V2' 'V5' 'V6' 'V7' 'V8' 'V10' 'V13' 'V18' 'V20'],['V2' 'V4' 'V5' 'V6' 'V8' 'V9' 'V13' 'V17' 'V18' 'V19'],['V1' 'V2' 'V5' 'V6' 'V7' 'V8' 'V10' 'V13' 'V18' 'V20']
ringnorm.csv,7400,21,10,12340,0.147506,0.213982,0.166245,0.220042,27.75,16.5,17,10.0,15,15,17,12.733333333333333,11,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=0.9838760746290576,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,17,10,"['V1' 'V2' 'V3' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']",['V1' 'V3' 'V5' 'V6' 'V7' 'V13' 'V15' 'V18' 'V19' 'V20'],"['V1' 'V2' 'V3' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']",['V1' 'V3' 'V5' 'V6' 'V7' 'V13' 'V15' 'V18' 'V19' 'V20']
